Ligand#;ld1;ld2;ld3;ld4;ld5;ld6;ld7;ld8;ld9;ld10;ld11;ld12;ld13;ld14;ld15;ld16;ld17;ld18;ld19;ld20;ld21;ld22;ld23;ld24;ld25;ld26;ld27;ld28;ld29;ld30;ld31;ld32;ld33;ld34;ld35;ld36;ld37;ld38;ld39;ld40;ld41;ld42;ld43;ld44;ld45;ld46;ld47;ld48;ld49;ld50;ld51;ld52;ld53;ld54;ld55;ld56;ld57;ld58;ld59;ld60;ld61;ld62;ld63;ld64;ld65;ld66;ld67;ld68;ld69;ld70;ld71;ld72;ld73;ld74;ld75;ld76;ld77;ld78;ld79;ld80;ld81;ld82;ld83;ld84;ld85;ld86;ld87;ld88;ld89;ld90;ld91;ld92;ld93;ld94;ld95;ld96;ld97;ld98;ld99;ld100;ld101;ld102;ld103;ld104;ld105;ld106;ld107;ld108;ld109;ld110;ld111;ld112;ld113;ld114;ld115;ld116;ld117;ld118;ld119;ld120;ld121;ld122;ld123;ld124;ld125;ld126;ld127;ld128;ld129;ld130;ld131;ld132;ld133;ld134;ld135;ld136;ld137;ld138;ld139;ld140;ld141;ld142;ld143;ld144;ld145;ld146;ld147;ld148;ld149;ld150;ld151;ld152;ld153;ld154;ld155;ld156;ld157;ld158;ld159;ld160;ld161;ld162;ld163;ld164;ld165;ld166;ld167;ld168;ld169;ld170;ld171;ld172;ld173;ld174;ld175;ld176;ld177;ld178;ld179;ld180;ld181;ld182;ld183;ld184;ld185;ld186;ld187;ld188;ld189;ld190;ld191;ld192;ld193;ld194;ld195;ld196;ld197;ld198;ld199;ld200;ld201;ld202;ld203;ld204;ld205;ld206;ld207;ld208;ld209;ld210;ld211;ld212;ld213;ld214;ld215;ld216;ld217;ld218;ld219;ld220;ld221;ld222;ld223;ld224;ld225;ld226;ld227;ld228;ld229;ld230;ld231;ld232;ld233;ld234;ld235;ld236;ld237;ld238;ld239;ld240;ld241;ld242;ld243;ld244;ld245;ld246;ld247;ld248;ld249;ld250;ld251;ld252;ld253;ld254;ld255;ld256;ld257;ld258;ld259;ld260;ld261;ld262;ld263;ld264;ld265;ld266;ld267;ld268;ld269;ld270;ld271;ld272;ld273;ld274;ld275;ld276;ld277;ld278;ld279;ld280;ld281;ld282;ld283;ld284;ld285;ld286;ld287;ld288;ld289;ld290;ld291;ld292;ld293;ld294;ld295;ld296;ld297;ld298;ld299;ld300;ld301;ld302;ld303;ld304;ld305;ld306;ld307;ld308;ld309;ld310;ld311;ld312;ld313;ld314;ld315;ld316;ld317;ld318;ld319;ld320;ld321;ld322;ld323;ld324;ld325;ld326;ld327;ld328;ld329;ld330;ld331;ld332;ld333;ld334;ld335;ld336;ld337;ld338;ld339;ld340;ld341;ld342;ld343;ld344;ld345;ld346;ld347;ld348;ld349;ld350;ld351;ld352;ld353;ld354;ld355;ld356;ld357;ld358;ld359;ld360;ld361;ld362;ld363;ld364;ld365;ld366;ld367;ld368;ld369;ld370;ld371;ld372;ld373;ld374;ld375;ld376;ld377;ld378;ld379;ld380;ld381;ld382;ld383;ld384;ld385;ld386;ld387;ld388;ld389;ld390;ld391;ld392;ld393;ld394;ld395;ld396;ld397;ld398;ld399;ld400;ld401;ld402;ld403;ld404;ld405;ld406;ld407;ld408;ld409;ld410;ld411;ld412;ld413;ld414;ld415;ld416;ld417;ld418;ld419;ld420;ld421;ld422;ld423;ld424;ld425;ld426;ld427;ld428;ld429;ld430;ld431;ld432;ld433;ld434;ld435;ld436;ld437;ld438;ld439;ld440;ld441;ld442;ld443;ld444;ld445;ld446;ld447;ld448;ld449;ld450;ld451;ld452;ld453;ld454;ld455;ld456;ld457;ld458;ld459;ld460;ld461;ld462;ld463;ld464;ld465;ld466;ld467;ld468;ld469;ld470;ld471;ld472;ld473;ld474;ld475;ld476;ld477;ld478;ld479;ld480;ld481;ld482;ld483;ld484;ld485;ld486;ld487;ld488;ld489;ld490;ld491;ld492;ld493;ld494;ld495;ld496;ld497;ld498;ld499;ld500;ld501;ld502;ld503;ld504;ld505;ld506;ld507;ld508;ld509;ld510;ld511;ld512;ld513;ld514;ld515;ld516;ld517;ld518;ld519;ld520;ld521;ld522;ld523;ld524;ld525;ld526;ld527;ld528;ld529;ld530;ld531;ld532;ld533;ld534;ld535;ld536;ld537;ld538;ld539;ld540;ld541;ld542;ld543;ld544;ld545;ld546;ld547;ld548;ld549;ld550;ld551;ld552;ld553;ld554;ld555;ld556;ld557;ld558;ld559;ld560;ld561;ld562;ld563;ld564;ld565;ld566;ld567;ld568;ld569;ld570;ld571;ld572;ld573;ld574;ld575;ld576;ld577;ld578;ld579;ld580;ld581;ld582;ld583;ld584;ld585;ld586;ld587;ld588;ld589;ld590;ld591;ld592;ld593;ld594;ld595;ld596;ld597;ld598;ld599;ld600;ld601;ld602;ld603;ld604;ld605;ld606;ld607;ld608;ld609;ld610;ld611;ld612;ld613;ld614;ld615;ld616;ld617;ld618;ld619;ld620;ld621;ld622;ld623;ld624;ld625;ld626;ld627;ld628;ld629;ld630;ld631;ld632;ld633;ld634;ld635;ld636;ld637;ld638;ld639;ld640;ld641;ld642;ld643;ld644;ld645;ld646;ld647;ld648;ld649;ld650;ld651;ld652;ld653;ld654;ld655;ld656;ld657;ld658;ld659;ld660;ld661;ld662;ld663;ld664;ld665;ld666;ld667;ld668;ld669;ld670;ld671;ld672;ld673;ld674;ld675;ld676;ld677;ld678;ld679;ld680;ld681;ld682;ld683;ld684;ld685;ld686;ld687;ld688;ld689;ld690;ld691;ld692;ld693;ld694;ld695;ld696;ld697;ld698;ld699;ld700;ld701;ld702;ld703;ld704;ld705;ld706;ld707;ld708;ld709;ld710;ld711;ld712;ld713;ld714;ld715;ld716;ld717;ld718;ld719;ld720;ld721;ld722;ld723;ld724;ld725;ld726;ld727;ld728;ld729;ld730;ld731;ld732;ld733;ld734;ld735;ld736;ld737;ld738;ld739;ld740;ld741;ld742;ld743;ld744;ld745;ld746;ld747;ld748;ld749;ld750;ld751;ld752;ld753;ld754;ld755;ld756;ld757;ld758;ld759;ld760;ld761;ld762;ld763;ld764;ld765;ld766;ld767;ld768;ld769;ld770;ld771;ld772;ld773;ld774;ld775;ld776;ld777;ld778;ld779;ld780;ld781;ld782;ld783;ld784;ld785;ld786;ld787;ld788;ld789;ld790;ld791;ld792;ld793;ld794;ld795;ld796;ld797;ld798;ld799;ld800;ld801;ld802;ld803;ld804;ld805;ld806;ld807;ld808;ld809;ld810;ld811;ld812;ld813;ld814;ld815;ld816;ld817;ld818;ld819;ld820;ld821;ld822;ld823;ld824;ld825;ld826;ld827;ld828;ld829;ld830;ld831;ld832;ld833;ld834;ld835;ld836;ld837;ld838;ld839;ld840;ld841;ld842;ld843;ld844;ld845;ld846;ld847;ld848;ld849;ld850;ld851;ld852;ld853;ld854;ld855;ld856;ld857;ld858;ld859;ld860;ld861;ld862;ld863;ld864;ld865;ld866;ld867;ld868;ld869;ld870;ld871;ld872;ld873;ld874;ld875;ld876;ld877;ld878;ld879;ld880;ld881;ld882;ld883;ld884;ld885;ld886;ld887;ld888;ld889;ld890;ld891;ld892;ld893;ld894;ld895;ld896;ld897;ld898;ld899;ld900;ld901;ld902;ld903;ld904;ld905;ld906;ld907;ld908;ld909;ld910;ld911;ld912;ld913;ld914;ld915;ld916;ld917;ld918;ld919;ld920;ld921;ld922;ld923;ld924;ld925;ld926;ld927;ld928;ld929;ld930;ld931;ld932;ld933;ld934;ld935;ld936;ld937;ld938;ld939;ld940;ld941;ld942;ld943;ld944;ld945;ld946;ld947;ld948;ld949;ld950;ld951;ld952;ld953;ld954;ld955;ld956;ld957;ld958;ld959;ld960;ld961;ld962;ld963;ld964;ld965;ld966;ld967;ld968;ld969;ld970;ld971;ld972;ld973;ld974;ld975;ld976;ld977;ld978;ld979;ld980;ld981;ld982;ld983;ld984;ld985;ld986;ld987;ld988;ld989;ld990;ld991;ld992;ld993;ld994;ld995;ld996;ld997;ld998;ld999;ld1000;ld1001;ld1002;ld1003;ld1004;ld1005;ld1006;ld1007;ld1008;ld1009;ld1010;ld1011;ld1012;ld1013;ld1014;ld1015;ld1016;ld1017;ld1018;ld1019;ld1020;ld1021;ld1022;ld1023;ld1024
L17;-0.16105112;-0.52252483;0.15428199;-1.0113422;0.17764413;0.5900986;0.1747758;-0.9513586;-0.62149;-0.4801086;0.58808035;0.60034597;-0.0305671;-0.6513243;0.37441555;0.9163137;-0.45257396;-0.46819663;0.17534219;-0.7048974;0.17694777;-0.33989838;-0.6875248;0.77976435;-0.29092807;-0.7418939;0.30746013;-0.016844617;0.6597295;0.63054013;0.1753622;-1.0427004;0.34821728;-0.46335512;0.51600397;0.6805816;-3.0237997;0.10718444;-0.8078894;0.23841232;-0.61063147;1.0137707;0.025824085;0.10688994;0.3191488;-0.3281414;1.0984856;0.60433817;-0.72906184;-0.6499384;-0.8325033;0.6453298;-0.17082973;-0.033187356;-0.42468658;0.74754655;-0.08120473;-0.37265387;-0.09386827;1.2461207;0.9845991;-0.6495844;-0.44634464;0.41318887;0.48230526;0.7953892;0.17533742;1.0802654;-1.193188;0.43658057;-0.05349046;0.49311158;-0.038862336;-0.09075985;0.27978382;-0.34659904;-1.1092815;-0.03567582;-0.5556957;-0.5319365;-0.27191097;-0.6600352;0.5624555;-0.08814174;0.47186068;0.86512583;-1.587154;0.8151568;-0.12276875;-0.5011498;-0.5235696;-0.85580117;0.16963969;0.068471;-0.45090002;-0.94111055;0.6805027;-0.25897565;-0.106180646;0.22601382;-0.3038106;0.19018209;-0.08207086;0.41403937;-0.9522538;0.52629393;-0.51962966;0.2284104;0.3619024;0.20840561;1.0680872;0.37448445;0.47714782;0.49007922;0.009497064;-0.75484324;-0.07573442;-0.028667042;-1.0259982;-0.42123502;0.70972705;-0.58053994;-0.75322497;-0.023385704;-0.807396;0.686627;0.47107053;-0.1322128;-0.74475384;0.90078926;-0.5204514;-0.3442501;0.36365014;-0.040297482;0.55715454;-0.79628277;-0.02630092;0.26050895;-0.074573666;0.39518246;0.20553117;0.7104938;-1.2419486;-0.05627958;0.31067273;0.6654214;0.68182385;-0.71559113;-0.67209774;1.199298;-0.7132369;-0.58305395;-0.06838173;-0.086451955;-0.3070501;-0.6948851;0.1000171;0.4856765;0.17861281;-0.08720547;-1.3998867;0.72036004;0.037278622;-0.09943601;0.83201146;0.5963085;-0.6321918;-0.31502923;0.09210866;-1.664438;0.22032037;-0.6090178;-0.6053795;-0.20347266;0.13347709;0.8213671;0.46676707;0.9383636;0.024430683;-0.26859254;-1.0883882;0.7917236;0.49833214;0.41995788;0.9654464;-0.60102993;-1.2405427;-0.35732767;-0.18073007;-0.21174183;0.34495738;-0.94528407;0.2022506;0.22200249;-0.64959854;-0.76195914;0.20682618;-0.052848276;0.46793768;0.34551525;-0.4603424;-0.596414;-0.56436706;0.2377729;-0.2444897;0.72663265;-1.017858;-0.075159095;-0.5059101;-0.07154629;-0.24602358;0.71603286;-0.31380183;-0.98067796;0.52954924;1.3826631;0.10826403;-0.8299563;-0.93181294;0.74225634;-0.53288174;0.033976573;-0.27482596;0.85465646;0.037667166;0.9077961;0.29190895;0.6485293;-0.42310074;1.098446;-0.36101535;0.4382323;0.06782727;-0.83840966;0.42684066;-0.07271957;-0.6159006;-0.46248344;0.60236925;-0.10583605;0.5702711;-0.55753875;0.75320375;0.2567123;1.0645553;-0.39978683;-0.08286339;-0.09142486;-0.002601774;-0.21959823;0.69575274;0.045793876;-0.642881;0.61301243;0.011107556;0.48293364;-0.09383649;0.46011794;0.012584107;-0.104776815;-0.011790205;0.5464985;-0.05533363;0.008047846;-0.20249966;-0.5493596;0.5363792;-0.041178126;-0.24438985;0.017749967;0.8785105;0.15174603;0.5053723;-0.32910228;0.69303757;-0.70382524;0.54186237;0.013604545;-0.45655406;0.20238031;-0.42757154;-0.45650366;0.11409588;0.16048834;-0.2966555;1.0965786;0.064397655;0.47079545;0.5429327;0.56250405;-0.79692394;0.4802699;0.5346405;-1.0787761;0.37385803;-0.25151858;0.20744832;0.51735175;0.6757175;-1.3916858;0.35174817;0.41938835;-0.4192773;0.8918801;-0.6353825;0.15597792;0.48064125;-0.1122334;0.44022956;1.0492564;0.24895422;0.12524912;0.520302;0.415289;-0.23576161;0.26730204;0.017308202;0.6544639;-0.31590343;0.6659987;0.06962816;1.1710232;-0.9751056;-0.38038206;-0.19729005;0.26695672;-1.5342293;-0.56861013;-0.15900494;-0.2202039;-0.0436716;-0.5679671;-0.31952983;0.2316502;-0.03662014;-0.047983993;0.43230444;0.22625084;-0.48438463;-0.10997855;0.6611225;-0.14462185;-0.035144377;-0.54963255;0.102542415;0.7886273;-0.57570976;-0.13091327;-0.2220373;0.2585928;0.22208627;-0.2673098;0.66768223;1.196367;-0.69605327;0.3410796;-0.010051829;-1.0569352;0.52358323;0.84471565;-0.25163147;0.26021075;-0.5936482;-1.1590432;-1.714076;1.0216074;0.40451062;-1.0792378;0.3943736;0.54252046;0.5849904;-0.9263686;0.9033777;-0.06859045;-2.159591;-0.352289;0.4549841;-0.010341366;0.39430726;0.054866716;-0.22839646;-0.69155085;0.20110108;-0.8976855;-0.22766244;0.35784855;-0.5844761;-0.3043915;0.42027578;-0.371169;0.42823368;-0.60720116;-0.2621098;-0.48595226;0.11976033;0.2184161;-0.08740969;-0.74334985;-0.13666281;0.7012325;1.1023387;0.47395715;-0.10745901;-0.13720882;-0.03714374;0.6076516;0.10741335;0.113502204;0.07340225;0.94965196;0.49992937;0.8154502;0.012385492;0.2603113;0.82989705;0.40657443;0.5680076;0.21308087;-0.7030887;0.19103304;-0.8822444;0.35820284;0.9450977;-0.3542234;-0.45142367;0.46883285;-0.6445017;0.2497331;0.092854835;-0.096902445;0.07190591;-0.8278058;-0.31449816;0.7407747;-0.6490273;1.0647824;-1.0836164;-0.59521514;-0.24570104;0.09081635;0.656567;0.050040238;1.0268614;0.7953127;-0.3196593;-1.4840184;0.10103921;-0.02627877;0.539843;-0.32559222;-0.5223014;-1.127231;0.11576636;-0.73273623;0.12391107;-0.10205552;1.251078;-0.2790116;-0.3309969;-0.17183566;0.10751873;-0.6457878;0.70400655;-0.09703191;-0.33996803;-0.44535795;-1.3024272;-0.17164704;-0.22278751;0.9509087;-0.243574;-0.15459827;-0.06885343;0.21415044;-0.13083273;-0.6013353;-0.31581816;-0.024420362;-0.25266263;-0.44295838;-0.69119745;0.26749876;0.12225152;-0.4078518;0.40925553;0.20525874;-0.7332334;0.952991;0.17198418;-1.1276425;0.82064116;0.39318058;-0.17810602;0.017004618;-0.6804775;0.116435446;0.79766417;-0.86004186;0.4603393;-0.43116653;-0.64185315;0.8874578;-0.8027888;-0.2629978;-0.51512027;0.28430608;0.21738681;0.16968879;0.92885983;0.76538974;0.19714986;0.2843632;0.58897674;-0.208556;0.47704634;-0.53812027;-0.8122863;0.070676275;0.5378571;-0.3107001;0.12387719;0.033046085;0.23771524;0.13323827;1.7857327;1.1383513;-0.23200603;0.2590465;0.6486637;-0.2498072;0.6627466;0.10872736;-0.6183361;-0.28535685;0.15756361;-0.816415;-0.11193366;0.5285765;-1.0007414;0.33490768;0.031215467;0.51295435;-0.47907484;0.62289697;0.19528227;-0.20368424;-0.59864634;1.1517233;0.10994083;-0.5884348;0.3866185;-0.14588115;-0.604844;0.70544565;-0.509143;-0.25350112;0.8561964;0.39696842;0.5720598;0.10727197;0.19882734;-0.27010715;-0.16745923;-0.025708444;-0.740748;0.058420487;0.28129342;0.12444012;0.40718523;0.86231726;0.8623796;-0.006429685;0.33168375;0.39495742;-0.5567528;-0.36131367;-0.32380694;-0.015218817;1.2037042;-0.31826243;-0.8003339;0.17260455;-0.11683958;0.5144061;0.10526417;-0.38228434;-0.45739815;0.06410762;-0.11627944;-0.56569713;0.8305533;0.17123777;-0.5079775;-1.1288977;0.48777282;0.079669595;-1.4842305;-0.6558621;0.6453296;-0.7661357;-1.1747539;0.09614086;-1.1694033;0.2028318;-0.3411544;0.6723623;0.3827902;-0.54501253;0.18886656;-0.19449818;-0.41771817;-0.09221357;-0.0682709;-0.62004876;-0.20685644;-0.026347322;-0.3683162;-0.29094172;-0.5643876;-0.25947443;0.63820654;-0.26186067;0.13946362;-0.46982992;0.39493352;0.1951114;-0.7429771;0.29153466;-0.542613;0.5977045;0.07763383;-0.8409469;-0.31314105;-0.15411812;0.34371328;0.6585758;-0.7872199;0.66542614;0.24315031;1.0460141;-0.5665302;-0.20751248;-0.12788858;0.48307878;-0.7649223;-0.054288007;0.12592119;0.21824744;-0.6566242;0.24379514;0.3784391;-0.25869063;-0.12351417;-0.5538343;-0.26627234;0.52227277;-0.30086827;0.41152635;-0.33426946;0.10373629;0.15310611;0.22487661;0.49625793;0.37725574;-0.076191455;-0.23684043;-0.31415713;0.705428;-0.02829372;-0.15446645;0.82103413;-0.9967324;-0.2061379;1.1228801;-0.5865413;-1.5006894;0.54407907;0.6845581;0.5173768;-0.79126644;0.8468467;-0.031117694;0.00402376;0.46648878;0.29893014;-0.8493825;-0.6605318;0.38725927;0.10482479;-0.8437286;0.9272525;-0.4179023;-0.49360043;-0.35015064;0.6240279;0.40645754;-0.031032573;0.012733243;0.09241448;-0.51408315;0.35065836;-0.9181573;-0.501292;0.14286566;-0.8600201;-0.017512083;0.7070821;0.1511965;-0.5379129;-0.5271154;0.3381024;-0.4194514;0.2654229;-0.0925115;0.30782446;-1.0305989;-0.34491116;1.1714228;-1.0861439;-0.13474046;-0.26880807;-0.14303358;1.016715;-1.5910543;-0.10139644;-0.40585047;-0.8632643;0.35156894;0.237159;-0.61165285;-0.39665753;-0.04456557;0.46597803;0.010594654;0.1321632;1.4766898;0.38407397;-0.813766;0.40461978;0.025679396;0.15798219;0.49973252;-0.91624695;-0.7587768;1.1417326;-0.19256422;0.52790904;0.10392459;-0.9372313;0.30361402;-0.3014029;1.4100986;0.25404164;-0.13574186;0.55836374;0.20070569;-0.6224548;-0.002683392;0.08910587;0.44581267;0.21135502;-0.58262515;0.71936005;-0.089935385;1.0437983;0.105542354;0.13142516;-0.27031317;-0.348631;-0.23815556;-0.0749183;0.009804755;0.5561148;-0.15706308;1.6119783;-0.38541433;0.72044235;-0.14735839;0.5282834;0.13841206;0.6581423;0.8602153;-0.681264;-0.40397358;0.6301934;0.11718959;-0.10981514;0.103170596;-0.12849158;0.183487;-0.53401864;0.38347661;0.50279284;0.17668979;0.16533126;0.34782892;0.056710333;0.2616828;-0.2442892;0.1725022;-0.4084548;-0.5550482;-0.36352855;0.46781963;0.15430908;1.2343137;0.11608664;-0.20689917;0.19598667;1.1679218;-0.117230184;0.0676419;-1.1866735;0.39908472;-0.06423494;-0.36701977;0.30284846;0.13974778;-1.2018379;-0.053717904;-0.84464717;-0.62443995;0.8619006;0.62814605;-1.1970245;-0.07899304;-1.4597964;0.3888752;-0.8688577;-0.338746;-0.09972692;-0.27271456;-0.4578577;0.46886218;0.35093576;-1.052688;-0.16205214;-0.22582896;-0.2581862;-0.0328202;0.65319324;-0.43218914;-0.086491406;0.015980173;-0.034675427;-0.19011685;0.0448871;-0.7406495;0.027445909;0.28241408;0.34238935;-0.08236396;-0.5881018;1.117506;-0.8619116;-0.8266214;-0.08321427;-0.18817955;-0.49920648;0.01516473;-0.23388612;1.0254084;0.41285032;-0.5169253;-0.055349935;-0.6106381;-0.26217568;0.28554597;0.8157872;-0.26447195;0.10940657;0.45877984;-0.090763725;-0.13204014;-0.9831852;0.28102645;-0.5039122;-0.06798435;0.51615226;0.5663462;-0.043482307;0.053151194;-0.36946005;0.14349887;-0.19823118;-0.097433984;0.7483555;-0.38948902;-0.032398436;-0.13385351;0.5596253;0.3241954;-0.22324932;-0.03944148;-0.7812953;0.4372347;-0.5833177;0.2411437;0.67671937;0.10620097;-0.5939914;-0.42093137;1.2615962;0.1104868;-0.39636597;0.222379;-0.36074987;-0.05187945;-0.108740985;0.10080649;-0.35472944;-0.15150785;-0.030800758;0.029296938;1.6807804;-0.45227987;0.008109773;0.17669703;0.7141211;-0.10958183;0.35796034;0.25116658;-0.22850366;-0.17798576;0.11893888;0.36908892;0.50346506;-0.60992545;0.8322337;0.55475533;-0.12958346;1.0154192;-0.08616355;0.7197878;1.3619547;0.80778056;-0.15296994;-0.34619883;-0.33961973;0.822109;-0.3907548;1.124585;0.47895783;0.14935377;-0.27170014;0.502029;-1.0522238;0.34445137;0.17410855;-0.18894124;0.70058554;-0.38231775;-0.001504646;-0.017278751;0.599048;0.3576989;-1.1671263;-1.1953309;0.57902205;-0.38476992;0.4947122;0.53721553;0.21226288;0.26904258;0.26461866;0.49064434;-0.4051664;-0.24933967;0.5003234;0.096139155;-0.05517902;-0.8322269;0.12543656;-0.6694247;0.1544411;-0.28016874;-0.69198215;-0.0834075;0.2077071;-0.70365655;0.28133696;0.6859886;0.7196772;0.20876637;0.2776105;0.18031041;0.4495771;-0.1531324;1.0238879;0.801487;-0.016846715;-0.19439328;-0.6113025;0.7492492;0.27707177;-0.7798562;-0.016075762;0.45425385;0.9074799;0.021088447;-0.5500234;1.1445955;0.32049316;-0.14734238;0.64224374;-0.46239355;-0.4274374;-0.056841336;-0.015742408;-0.7372922;-0.41489398;0.22128421;-0.5067095;-0.14792101;-0.31498268;-0.2810806;0.30851358;0.22183207;-0.3938045;0.6192211;0.59263104;-0.1576927;-0.43889394;0.13104704
